Comment;Province ID;Red;Green;Blue;Province Name;Empire;Kingdom;Duchy;Culture;Religion;Terrain;Climate;Holdings;Capital;Holding 2;Holding 3;Holding 4;Holding 5;Holding 6;Holding 7;;;;
;1671;85;138;196;Nai Khi;Chaos Wastes;Zuungar;Zuusotyn;chi_an;chaos;;severe_winter ;2;Toqata (U);Giray;Vernihx;Qeiphapron;Pleapluth;Kegholihm;Hjaltdaelalaut;;;;
;478;126;156;39;Zharr-Naggrund;Ankor-Naggrund;Zharrduk;Zharr-Naggrund;dwarf_chaos;hashut;;;5_7;Gromthidum (B);Barak Marduk (C);Barak Ishtaz (B);Barak Nimrok (B);Barak Enka;Naggrund Thryng (T) { holy_site = hashut };Flegekrund;;;;
;1301;43;69;178;Mizpal Ungor;Ankor-Naggrund;Zharrduk;Drazhdrin;dwarf_chaos;hashut;;;5;Mizpal-Ungor (B);Mhornar Ungor (C);Mhornar Mingol (B);Mizpal Grung;Keezium;Lutai;Shavia;;;;
;1302;85;72;51;Gorlabar;Ankor-Naggrund;Zharrduk;Drazhdrin;dwarf_chaos;hashut;;;3;Gorlabar (B);Grundfel (C);Grongang;Hizlos;Mauthe;Xenas;Aruru;;;;
;1303;127;75;179;Nath Agra;Ankor-Naggrund;Zharrduk;Drazhdrin;dwarf_chaos;hashut;;;3;Nath Karad (B);Duron Var (C);Angmar;Tidus;Srifsog;Zzharg;Boga;;;;
;1300;1;66;50;Thaurizon;Ankor-Naggrund;Zharrduk;Drazhdrin;dwarf_chaos;hashut;;;4;Thaurizon (B);Skazim (C);Zonfel (B);Zunthrum Drin;Curom;Bethek;Gakroth;;;;
;476;42;150;38;Zanen Ruvalk;Ankor-Naggrund;Zharrduk;Drazhdrin;dwarf_chaos;hashut;;;3;Gargamel (C);Barak Gurnin (B);Slurri;Arwia;Kulgha;Amauzumgal;Lharikk;;;;
;485;0;177;170;Azgram;Ankor-Naggrund;Zharrduk;Gazan Haraz;dwarf_chaos;hashut;;;4;Azgram (B);Thurth Bar (C);Gromsite;Blackrock Depths;Carguk;Pelver;Drazhoath;;;;
;482;84;168;41;Gazan-Garaz;Ankor-Naggrund;Zharrduk;Gazan Haraz;dwarf_chaos;hashut;;;4;Argelmarch (B);Krak-Magaz (C);Ironcore (T);Bad Ghull;Lokver;Ashak;Thorkar;;;;
;483;126;171;169;Ghal;Ankor-Naggrund;Zharrduk;Gazan Haraz;dwarf_chaos;hashut;;;4;Ghaldom (B);Chemotank (C);Orrud Vorium (T);G'gal-Varrus;Navith;Shagarak;Komdar;;;;
;1292;85;42;46;Ruadrin;Ankor-Naggrund;Zharrduk;Gazan Haraz;dwarf_chaos;hashut;;;5;Ruadrin (B);Langrim (C);Zharr Grim (B);Indri (T);Sephirat;Origol;Florth;;;;
;484;168;174;42;Gorlgal;Ankor-Naggrund;Zharrduk;Gazan Zharr;dwarf_chaos;hashut;;;3;Gorlgal (B);Vangorram (C);Jargom Deep;Ishtargamelat;Nabuikbi;Diatina;Voria;;;;
;486;42;180;43;Mizpazan;Ankor-Naggrund;Zharrduk;Gazan Zharr;dwarf_chaos;hashut;;;3;Mizpazan (B);Asridium (C);Gurraran-Langarran;Abilkubi;Esthern;Ashi;Ghal;;;;
;1293;127;45;174;Sulfuras;Ankor-Naggrund;Zharrduk;Gazan Zharr;dwarf_chaos;hashut;;;5;Sulfuras Keep (B);Ragnaron (C);Moltron (B);Golmagg (T);Sharraz;Amukkan;Kalak;;;;
;1304;169;78;52;Gaz Orrud;Ankor-Naggrund;Zharrduk;Grimaz Orrud;dwarf_chaos;hashut;;;5;Gaz-Orrud-Kazgrim (B);Gaz-Orrud-Bar (C);Valdrin Ona (B);Thragik (B);Izor Brakk;Argel;Belet;;;;
;1285;1;21;170;Ashrift;Ankor-Naggrund;Zharrduk;Grimaz Orrud;dwarf_chaos;hashut;;;3;Ashbar (B);Asharzorn (C);Ash-Mingol;Gulfim;Jaryaya;Etan;Barag;;;;
;481;42;165;168;Gash Kadrak;Ankor-Naggrund;Zharrduk;Grimaz Orrud;dwarf_chaos;hashut;;;4;Krutin (B);Kigalmarch (B);Grummbak;Ragrin Ungor;Mesisimardoch;Turthar;Dwor;;;;
;1253;127;138;154;Gorgoth;Ankor-Naggrund;Azgorh;Azgorh;dwarf_chaos;hashut;;;4_6;Hazar Gorgoth (B) { holy_site = hashut };Grung Azgorha (C);Grung Hargmur (T);Khadizar Thraldom (B);Urbar Serdom;Diala;Kava;;;;
;1254;169;141;27;Kur;Ankor-Naggrund;Azgorh;Azgorh;dwarf_chaos;hashut;;;4;Kur (B);Skreefall Citadel (B);Ashun (T);Grushkin;Nalria;Onin;Zhatan;;;;
;498;126;3;49;Pazuzu;Ankor-Naggrund;Azgorh;Azgorh;dwarf_chaos;hashut;;;4;Pazuzubad (B);Grung Azgrabar (B);Darkiron;Zaltu;Aumana;Shukh;Barensus;;;;
;1281;43;9;168;Ember;Ankor-Naggrund;Azgorh;Nagrazzor;goblin_main;greenskin_gods;;;1;Emberstorm (U);Vriskan;Adadsalulu;Nabubelshum;Leja;Sorth;Lanvia;;;;
;500;0;9;50;Sabarta;Ankor-Naggrund;Azgorh;Nagrazzor;orc_main;greenskin_gods;;;2;Sabarta (U);Blood Rock;Samsiluna;Sluog;Lakjin;Thubis;Utnaparshun;;;;
;501;42;12;178;Tanahk;Ankor-Naggrund;Azgorh;Nagrazzor;goblin_main;greenskin_gods;;;2;Tanahk (U);Shaush;Voyambi;Stugbu;Nodagog;Thura;Dinmacht;;;;
;1272;85;195;36;Daemon's Stump;Ankor-Naggrund;Dawizag;Chargrim;dwarf_chaos;hashut;;;3;Daemon's Stump (B)  { holy_site = hashut };Ironstone (C);Ogrikford;Auglath;Rujabu;Mottha;Thaitina;;;;
;1275;1;204;165;Char;Ankor-Naggrund;Dawizag;Chargrim;dwarf_chaos;hashut;;;2;Char (B);Apsum (C);Belatsunat;Nash;Tabni;Jojin;Modgud;;;;
;1294;169;48;47;Orgris;Ankor-Naggrund;Dawizag;Chargrim;dwarf_chaos;hashut;;;2;Orgris (B);Balgar (C);Kilo;Banipal;Ishtar;Inaleo;Tantor;;;;
;1278;127;0;39;Skarbrand;Ankor-Naggrund;Dawizag;Chargrim;dwarf_chaos;hashut;;;2;Skarbrand (B);Skarwatch (C);Narfu;Befziar;Valok;Ulbos;Sarkath;;;;
;493;126;201;174;Barak Zharr;Ankor-Naggrund;Dawizag;Dawizag;dwarf_chaos;hashut;;;3;Gate of Zharr (B);Ontos (C);Silent Stone;Orilai;Lathi;Anumalik;Galgann;;;;
;1265;1;174;160;Daro;Ankor-Naggrund;Dawizag;Dawizag;dwarf_chaos;hashut;;;3;Darograd (B);Urgraza (C);Daroberg;Gula;Daganatha;Anunit;Xar;;;;
;1306;43;84;53;Saspire;Ankor-Naggrund;Dawizag;Dawizag;orc_main;greenskin_gods;;;1;Saspire (U);Adadshumausur;Orilu;Ramsina;Ditid;Pepeu;Diaseen;;;;
;1264;169;171;32;Urmia;Ankor-Naggrund;Dawizag;Dawizag;dwarf_chaos;hashut;;;2;Aralan (B);Zastdom;Augthok;Belsamilicapi;Zarod;Ilummaili;Tigria;;;;
;494;168;204;47;The Sentinels;Ankor-Naggrund;Dawizag;Howl;dwarf_chaos;hashut;;;3;The Sentinels (B);Ogrikston (B);Irksiz Hold;Gemekaa;Ninea;Zeag;Thurth;;;;
;1276;43;207;38;Desolace;Ankor-Naggrund;Dawizag;Howl;orc_main;greenskin_gods;;;1;Bone Tower (U);Sharkalisharri;Gal;Kavaglath;Moumis;Gaunia;Stormez;;;;
;1277;85;210;166;Grey Waste;Ankor-Naggrund;Dawizag;Howl;goblin_main;greenskin_gods;;;1;Deathwatch (U);Kizi;Nami;Beletsunu;Marona;Farfu;Yaeet;;;;
;1279;169;3;167;Inred;Ankor-Naggrund;Dawizag;Howl;goblin_main;greenskin_gods;;;3;Inred (U);Molag;Gordrun;Tanjin;Zanar;Kathor;Ok;;;;
;1309;169;93;182;Nakta;Ankor-Naggrund;Dawizag;Howl;orc_main;greenskin_gods;;;2;Nakta (U);Maltak;Mulos;Istar;Kelraz;Zlirmir;Dumuzamauz;;;;
;1273;127;198;164;Black Fortress;Ankor-Naggrund;Dawizag;Ruinmarch;dwarf_chaos;hashut;;;5;The Black Fortress (B);Blackgate (C);Flayed Rock (T);Undorim (T);Dwarrinfel;Rimsin;Durgal;;;;
;1296;43;54;48;Ombra;Ankor-Naggrund;Dawizag;Ruinmarch;dwarf_chaos;hashut;;;3;Fort Ombra (B);Pebble (B);Deadstone;Krilsor;Mardukshapikzeri;Badbog;Surta;;;;
;1295;1;51;175;Perik;Ankor-Naggrund;Dawizag;Ruinmarch;dwarf_chaos;hashut;;;3;Perik (B);Ruinford (B);Grinnin;Jalai;Wobarg;Afur;Tigtina;;;;
;1310;1;96;55;Rhazgala;Ankor-Naggrund;Dawizag;Ruinmarch;orc_main;greenskin_gods;;;2;Rhazgala (U);Korik;Eribaadad;Babos;Ebgar;Kashtiliash;Kaaos;;;;
;1311;43;99;183;Zinir;Ankor-Naggrund;Dawizag;Ruinmarch;orc_main;greenskin_gods;;;2;Ziniran (U);Akta;Nakhal;Nabonassar;Ayadaragalama;Graxvar;Ardaoja;;;;
;1288;127;30;44;Karaz Hashuti;Ankor-Naggrund;Mourn;Karag Dum;dwarf_chaos;hashut;;;5;Karaz Hashuti (B);Kurgaz Hashuti (T) { holy_site = hashut };Grodum (T);Undgrim Dhark (C);Khazid Brakk;Kazko;Matojun;;;;
;1287;85;27;171;Karag Gorim;Ankor-Naggrund;Mourn;Karag Dum;dwarf_chaos;hashut;;;3;Karag Gorim (B);Khazid Gorim;Ungrim Gor;Ahuni;Ushat;Amilanu;Wazzok;;;;
;1286;43;24;43;Karak Ekslagar;Ankor-Naggrund;Mourn;Karag Dum;dwarf_chaos;hashut;;;4;Karak Ekslagar (B);Karak Undril (C);Kragamar;Anvar;Halasuwa;Pakon;Thailla;;;;
;1291;43;39;173;Karak Zharr;Ankor-Naggrund;Mourn;Karag Dum;dwarf_chaos;hashut;;;3;Karak Zharr (B);Kazad Zharr (C);Gouranth;Nanoth;Aletas;Thokein;Htha;;;;
;480;0;162;40;Skreefel;Ankor-Naggrund;Mourn;Cathay Kadrin;dwarf_chaos;hashut;mountain_pass;;3;Skreefel (B);Huwaz (C);Black Fang;Zalma;Kikea;Panna;Uzgul;;;;
;1283;127;15;169;Karak Vrag;Ankor-Naggrund;Mourn;Cathay Kadrin;dwarf_chaos;hashut;mountain_pass;;3;Karak Vrag (B);Grimsbak (C);Gorger Rock;Chinzirus;Movek;Laliya;Phanseen;;;;
;1284;169;18;42;Turgran;Ankor-Naggrund;Mourn;Cathay Kadrin;dwarf_chaos;hashut;mountain_pass;;3;Turgran (B);Gargaran (C);Blizzardpeak;Gemeti;Murob;Davke;Telar;;;;
;1289;169;33;172;Stonehol;Ankor-Naggrund;Mourn;Karag Zorn;dwarf_chaos;hashut;;;4;Stonehol (B);Felskar (C);Grung Korbri (B);Grungut;Kanagal;Vophak;Zagaz;;;;
;1290;1;36;45;Azgrimar;Ankor-Naggrund;Mourn;Karag Zorn;dwarf_chaos;hashut;;;3;Karak Azgrimar (B);Thoriam (T);Ungra Dharksol;Tsaijo;Zah;Neothi;Shalund;;;;
;416;42;183;8;Unzkulak;Ankor-Naggrund;Zorn Uzkul;Unzkulak;dwarf_chaos;hashut;;;5;Unzkulak (B) { holy_site = hashut };Karak Varrson (C);Barak Hrunzak (T);Tilid Ungor;Barak Mundak;Snak;Damor;;;;
;479;168;159;167;Unzkadrin;Ankor-Naggrund;Zorn Uzkul;Unzkulak;dolgan;chaos;mountain_pass;;2;Unzkul Mingol (B);Barakazzar (B);Zlizmalog;Rogan;Naramsin;Gerea;Mothensu;;;;
;1268;127;183;34;Vortrium;Ankor-Naggrund;Zorn Uzkul;Ossia;ungol;northern_gods;;;3;Chernozavtra (B);Lukoyanov (T);Nyrob;Asiah;Marjanita;Pevu;Xaraz;;;;
;1266;43;177;33;Helgrind;Ankor-Naggrund;Zorn Uzkul;Ossia;ungol;northern_gods;;;2;Helgrindgrad (B);Pylgorod (T);Zulwatha;Vaukea;Shuzigash;Hassimir;Zornilf;;;;
;1267;85;180;161;Tamarkrupa;Ankor-Naggrund;Zorn Uzkul;Ossia;ungol;northern_gods;;;2;Tamarkrupa (B);Egorevsk (T);Bashuk;Venjo;Sulith;Ilog;Dejah;;;;
;488;126;186;44;Sklepgor;Ankor-Naggrund;Zorn Uzkul;Zorn Uzkul;dolgan;northern_gods;;;3;Sklepgor (U);Zilair;Naska;Fetag;Lewdus;Alittum;Olus;;;;
;490;0;192;45;Igragor;Ankor-Naggrund;Zorn Uzkul;Zorn Uzkul;dolgan;northern_gods;;;3;Igragor (U);Dirtz;Lugalbaran;Frudus;Amelagar;Juog;Lanra;;;;
;489;168;189;172;Olnzar;Ankor-Naggrund;Zorn Uzkul;Zorn Uzkul;dolgan;northern_gods;;;2;Olnzarstad (U);Gayny;Baileet;Kubub;Hokima;Enlilnirari;Shariath;;;;
;487;84;183;171;Ossarl;Ankor-Naggrund;Zorn Uzkul;Zorn Uzkul;dolgan;northern_gods;;;2;Ossarl (U);Lizoz;Alibarg;Yaw;Iog;Xokuk;Teloja;;;;
;1038;85;150;6;Al-Haikk;Araby;Alhaka;Alhaka;cophic;atruhayid;;;4_7;Al-Haikk (B) { holy_site = ormazd | holy_site = akghan };Wadi Al-Hikar (C);Bashab (T);Duranq (B);Ziwarl;Batan;Hakan;;;;
;1006;169;123;37;Baskra;Araby;Alhaka;Alhaka;cophic;atruhayid;;;4;Baskra (B);Al-Husit (B);Massid;Zawag;Nura;Abam;Abah;;;;
;965;30;115;152;Zuwarah;Araby;Alhaka;Alhaka;cophic;atruhayid;;;4;Zuwarah;El-Haj;Al-Qulayah;Khaimi;Sloughia;Khalifat;El Hadher;;;;
;1000;169;36;87;Lyiar;Araby;Alhaka;Alhaka;cophic;atruhayid;;;4;Lyiar (B);Rowash (C);Sinyan;Nalat;Awdah;Raha;Zanjaf;;;;
;1036;1;144;5;Copher;Araby;Alhaka;Copher;cophic;atruhayid;;;4_6;Copher (B) { holy_site = stromfels | holy_site = atruhayid };Gizra (C);Tur (T);Matrah (B);Helwan;Marbout;Usayl;;;;
;1001;1;39;215;Brasna;Araby;Alhaka;Copher;cophic;ormazd;;;3;Hafaya (B);Dahar (C);Abaraqa;Kbanih;Ghasaiq;Iqlah;Nasli;;;;
;1053;85;195;141;Lashiek;Araby;Alhaka;Copher;cophic;atruhayid;;;4;Lashiek (B) { holy_site = ormazd | holy_site = akghan };Sunn (T);Faraman;Eltarf;Soujal;Barinsamu;Asah;;;;
;1054;43;60;78;Skikada;Araby;Alhaka;Copher;cophic;atruhayid;;;2;Skikada (B);Tipas;Nabol;Masaddah;Roude;El-Watid;Shaba;;;;
;1037;43;147;133;Martek;Araby;Alhaka;Martek;cophic;ormazd;;;4;Martek (B) { holy_site = ormazd | holy_site = akghan };Ashdod (C);Houmstuk (T);Gantraq;Alaban;Marthiyah;Hutab;;;;
;999;127;33;214;Burnush;Araby;Alhaka;Martek;cophic;ormazd;;;3;Afyal (B);Mazdah (C);Dajabra;Kirbishalli;Khumayshiyah;Sikhabah;Anuf;;;;
;1052;43;192;13;Istrabul;Araby;Ramacca;Istrabul;ramaccan;ormazd;;;5_7;Istrabul (B) { holy_site = ormazd | holy_site = atruhayid | holy_site = myrmidian };Zarast (C);Hawa (T);Utaq (B);Mazab (B);Rasyut;Slema;;;;
;998;85;30;86;Tarq al-Masr;Araby;Ramacca;Istrabul;ramaccan;ormazd;;;4;Ereshk (B);Shimarq (C);Darmiq (T);Shana'an;Qamsi;Tehra;Galu Jar;;;;
;1040;169;156;7;Kamt;Araby;Ramacca;Akara;ramaccan;ormazd;;;4;Kamt (B);Al-Qattar (T);Badu (T);Kunkat;Buri;Akud;Tamin;;;;
;1051;1;189;140;Maharek;Araby;Ramacca;Akara;ramaccan;ormazd;;;5;Maharek (B);Al-Karbal (C);Adhal (T);Naquad (T);Hadame;Aheh;Sharmak;;;;
;1004;85;117;36;Surah;Araby;Ramacca;Akara;ramaccan;ormazd;;;3;Surah (B);Nimir (C);Salum;Jiddah;Burak;Juba;Ratah;;;;
;1023;85;105;226;El Mansurah;Araby;Ramacca;Mahabbah;ramaccan;ormazd;;;3;El Mansurah (B);Sha'yah;Fashir;Sara;Ajmah;Jolfa;Maraz;;;;
;996;1;24;85;Duq;Araby;Ramacca;Mahabbah;ramaccan;ormazd;;;4;Jawaffa (B);Roq (C);Arrasfez (T);Ghat;Yarjar;Sumi;Al Khubrah;;;;
;1049;127;183;139;Melrihir;Araby;Ramacca;Mahabbah;ramaccan;ormazd;;;3;Melrihir (B);Kahk (T);Mahab;Hagri;Uwayz;Tuna;Galu Gerd;;;;
;986;169;195;157;Ras Karim;Araby;Ramacca;Ras Karim;ramaccan;atruhayid;;;5;Ras Karim (B);Al-Jijel (T);El Tebess (B);Macasar;Nedroma;Muscat;Khirash;;;;
;1039;127;153;134;Argigil;Araby;Ramacca;Ras Karim;ramaccan;atruhayid;;;4;Argigil (B);Alil (C);Sakina;Al-Qalat;Khayla;Sadaft;Afsari;;;;
;1050;169;186;12;Ubadir;Araby;Ramacca;Yarrat;ramaccan;ormazd;;;2;Ubadir (C);Bou-Alem;Kaneh;Madha;Ahan;Marvde;Raghdan;;;;
;1048;85;180;11;Bel-Aliad;Araby;Ramacca;Yarrat;nehekharan;nehekharan_gods;;;3;Bel-Aliad (B) { holy_site = atruhayid };Akhetan;Ahmose;Ahah;Nara;Habi;Sarab;;;;
;995;169;21;212;Zaghon;Araby;Ramacca;Yarrat;ramaccan;ormazd;;;3;Zaghon (B);Settif (C);Abu Sidrah;Bami;Khibi;Riva;Suqami;;;;
;1061;1;6;145;Olohrad;Araby;Durbaita;Olohrad;wasai;akghan;;;4_6;Olohrad (C) { holy_site = akghan };Kankoss (B);Agadea (T);Bambarak (C);Hond;Aban;Agyeh;;;;
;1011;1;69;220;Mombawsa;Araby;Durbaita;Olohrad;wasai;akghan;;;4;Mombawsa (C);New Mombawsa (B);Essako (T);Mallama;Humra;Ambah;Biola-Konobogo;;;;
;1018;85;90;96;Sudrat;Araby;Durbaita;Kwitanga;wasai;akghan;;;3;Sudrat (B);Tichi (C);Rasama;Kiola;Bari-Diga;Olang;Mgbonsie;;;;
;1060;169;3;17;Kwitanga;Araby;Durbaita;Kwitanga;wasai;akghan;;;3;Al-Tir (B);Kug (C);Hanasing;Deri;Suwa;Bedaye-Aleng;Barboye;;;;
;971;149;61;128;Qura;Araby;Durbaita;Kwitanga;medean;ormazd;;;3;Qura;Techi;El-Amarmria;Al-Ouahichi;Raima;Kiwa;Bongu;;;;
;972;173;219;134;Damakana;Araby;Durbaita;Kwitanga;wasai;akghan;;;3;Damakana;Chombo;Kasbet Ammar;Ghaha;Massamana-Ghabu;Godie;Bamak;;;;
;1063;85;12;146;Musah;Araby;Durbaita;Lakuga;wasai;akghan;;;3;Medhal (B);Buran (C);Tuot;Dubi-Youmbol;Dashte;Aten;Awoh;;;;
;1020;169;96;97;Oldrag;Araby;Durbaita;Lakuga;wasai;akghan;;;4;Oldrag (B);Zogoro (C);Dajane (T);Guro;Kaha;Ukwun;Mgbotchwey;;;;
;1062;43;9;18;Hasayh;Araby;Durbaita;Lakuga;wasai;akghan;;;2;Khoub (B);Aodagas (C);Suma;Mocha;Aneh;Ansah;Owun;;;;
;994;127;18;84;Nawal;Araby;Durbaita;Lakuga;wasai;akghan;;;2;Nawal (B);Kadil;Haba;Fuji;Seebai-Gbuse;Nwaku;Bame;;;;
;1045;169;171;137;Samur;Araby;Durbaita;Sarmah;wasai;ormazd;;;2;Samur (C);Al-Jawarah (B);Musha-Chivung;Layla;Hara;Abahaq;Amang;;;;
;992;43;12;83;Agade;Araby;Durbaita;Sarmah;wasai;akghan;;;4;Agade (B);Kaarbu (C);Jukun (T);Mane;Nehoy;Dikku;Ofreh;;;;
;1059;127;0;144;Moahin;Araby;Durbaita;Sarmah;wasai;akghan;;;3;Moahin (B);Ghab (C);Anachwad;Unjol-Nkunnoe;Allang;Alat-Buny;Anyaoh;;;;
;1044;127;168;9;Symarra;Araby;Durbaita;Sarmah;wasai;akghan;;;3;Symarra (B);Nirana-Tuam;Boram (T);Agwux;Nkunnya;Owul;Kamu;;;;
;983;106;197;88;Aruk;Araby;Durbaita;Sarmah;wasai;ormazd;;;3;Aruk;Arang;Misir;Bana;Panale;Har;Sirimoulou;;;;
;984;82;100;97;Tamara;Araby;Durbaita;Nubis;wasai;akghan;;;3;Tamara;Nizwi;Marrakesk;Qaiqaiw;Anyengo;Kulikoro;Mumba;;;;
;985;106;222;85;Khaba;Araby;Durbaita;Nubis;wasai;akghan;;;3;Khaba;Anin;El Rhar;Suffetula;Okux;Akan;Itey;;;;
;1035;169;141;132;Kufra;Araby;Kufra;Kufra;cophic;ormazd;;;5_7;Kufra (B);Kuzurif (C);Tirmiz (B);Chah (B);Salat (C);Charah Tagh;El-Tukkot;;;;
;964;121;55;197;Abu Hamed;Araby;Kufra;Kufra;cophic;ormazd;;;4;Abu Hamed;Dashrat;Sharqi;Kram;Tindja;Qatif;Aibaatoutua;;;;
;1005;127;120;164;Akka;Araby;Kufra;Kufra;cophic;ormazd;;;4;Akka (C);Taqtaqan (T);Haroz;Ha'lil;Late;Kanood;Bore;;;;
;1008;43;129;38;Jebel Ezna;Araby;Kufra;Kufra;cophic;ormazd;;;4;Jebel Ezna (B);Sari (C);Tehrn (T);Glak;Khibu;Sula;Hayba;;;;
;1027;43;117;128;Ghafsa;Araby;Kufra;Ghafsa;cophic;ormazd;;;5;Ghafsa (B);Firuzk (B);Ma'shoor (T);Wadi Zahk (C);Urim;Addah;Ranaa;;;;
;1025;169;111;227;Al-Qehm;Araby;Kufra;Ghafsa;tevari;ormazd;;;3;Al-Qehm (B);Rofra (C);Kaj;Shabai;Aveh;Banaa;Suri;;;;
;1024;127;108;99;Hadjout;Araby;Kufra;Ghafsa;cophic;ormazd;;;4;Hadjout (B);Tujul (C);Dawodiya;Abuzaq;Khadnaa;Diyaha;Aangar;;;;
;997;43;27;213;Tarasselmen;Araby;Kufra;Ghafsa;cophic;ormazd;;;3_3;Tarasselmen (B);Mina (C);Wadi Shabbib (T);Ruwi;Rebu;Bahla;Seebi;;;;
;966;24;170;197;Obalhan;Araby;Tulwark;Tulwark;bayaji;ormazd;;;3;Obalhan;Musha;Oulad Mbark;Al-Reml;Olah;Mezouz;Noino;;;;
;967;155;88;64;Markala;Araby;Tulwark;Tulwark;bayaji;ormazd;;;3;Markala;Diasseka;Targant;Assissouine;Odan;Bera;Masaf;;;;
;978;39;21;30;Tlanqua;Araby;Tulwark;Tulwark;bayaji;ormazd;;;3;Tlanqua;Bilajmi;Mudha;Manda;Bimpo;Jida;Awab;;;;
;973;121;161;158;Kobama;Araby;Tulwark;Tulwark;bayaji;ormazd;;;3;Kobama;Ojux;Jaddub;Brahla;Gnimu;Banfor;Mghiten;;;;
;974;15;94;70;Shemmark;Araby;Tulwark;Tulwark;bayaji;ormazd;;;3;Shemmark;Jaku;Masut;El-Hamada;Sanaa;San;Kaskala;;;;
;970;103;188;52;Talatine;Araby;Tulwark;Talatine;bayaji;ormazd;;;3;Talatine;Wini-Meba;Amara;Munga-Susa;Mboki;Daoude;Angim;;;;
;982;149;49;131;Shayba;Araby;Tulwark;Talatine;bayaji;akghan;;;3;Shayba;Koubala;Liyaha;Aguelloui;Hairi;Bamiandougou;Kachi;;;;
;981;124;185;100;Mataq;Araby;Tulwark;Talatine;bayaji;akghan;;;3;Mataq;Dio;Tebareze;Skera-Obeh;Agben;Massakobougou;Akux;;;;
;968;39;203;131;Amhabal;Araby;Tulwark;Olimen;medean;ormazd;;;3;Amhabal;Youwara;Hamidi;El-Dechiouar;Shaha;Bintagoun;Ambaka;;;;
;976;67;103;9;Bouloukou;Araby;Tulwark;Olimen;bayaji;akghan;;;3;Bouloukou;Kour-Masir;Ighafry;Oulad-Jerrar;Kinnta;Khudah;Butu;;;;
;979;61;128;143;Gwingui;Araby;Tulwark;Olimen;bayaji;akghan;;;3;Gwingui { holy_site = akghan };Danfaka;Qalaa;Jbala;Nangdourou;Konkonian;Salala;;;;
;980;58;44;149;Kafia;Araby;Tulwark;Olimen;bayaji;akghan;;;3;Kafia;Rassogoma;Sarrath;Thaybu;Qaiwi;Dinso-Ganyi;Edoyim;;;;
;975;36;194;124;Tamaka;Araby;Tulwark;Tar;bayaji;ormazd;;;3;Tamaka;Bassalaba;Bura;Rejdane;Danfa;Yorokabougou;Ofreng;;;;
;969;0;112;203;Kaladar;Araby;Tulwark;Tar;bayaji;ormazd;;;3;Kaladar;Sakola;Tirhza;Krelout;Akun-Nyemba;Tegn;Ngoloma;;;;
;977;94;209;219;Tilmirat;Araby;Tulwark;Tar;bayaji;ormazd;;;3;Tilmirat;Bougoudalo-Shaba;Hina;Agoujgal;Falo;Tilemsi;Aourou;;;;
;960;70;149;252;Tar;Araby;Tulwark;Tar;bayaji;akghan;;;3;Tar-Drobo;Safu;Desie;Sokolo;Daha;Gouansolo;Tigana;;;;
;1055;169;201;142;Al-Suri;Araby;Zakara;Hadmaut Islands;cophic;atruhayid;;;3;Al-Suri (B);Al-Anf (T);Nusaybin;Mali;Matra;Taku;Mechaal;;;;
;963;91;112;255;Zammour;Araby;Zakara;Hadmaut Islands;cophic;atruhayid;;;3;Zammour;Tazegzaout;Misan;Ouslaf;Toukabeur;Sayha;Majubah;;;;
;962;140;64;182;Aquilaria;Araby;Zakara;Hadmaut Islands;cophic;ormazd;;;3;Aquilaria;Smala;Djebar;Ighil;Sayuna;Thabit;Knassis;;;;
;961;228;164;170;Ighrem;Araby;Zakara;Hadmaut Islands;cophic;atruhayid;;;3;Ighrem;Amrah;El Shamab;Tahar;Tamalout;Jemaa;Keredine;;;;
;1017;43;87;223;Suqutra;Araby;Zakara;Corsair Strand;cophic;atruhayid;;;4;Suqutra (B);Nimashq (B);Al-Alamin (T);Elboun;Touysi;Safiyan;Nariaal;;;;
;1021;1;99;225;Fyrus;Araby;Zakara;Corsair Strand;breton;grail;;;2;Origo (B);Al-Aklan'd (T);Shahre;Basriyah;Majma;Kahfat;Timedouine;;;;
;993;85;15;211;Tripolana;Araby;Zakara;Corsair Strand;ramaccan;atruhayid;;;3;Al-Haba'iq (B);Lahib (C);Abdanna;Ghardugah;Shaima;Chakra;Safuf;;;;
;1046;1;174;10;Tambukta;Araby;Maghashar;Tambukta;tevari;ormazd;;;3;Tambukta (B);Wadi Tambukta (C);Bakhadid;Qaenat;Medah;Medayd;Baqaiq;;;;
;988;169;33;227;Gardha;Araby;Maghashar;Tambukta;tevari;ormazd;;;2;Air (B);Noukacha;Ghahra;Ganam;Bama;Rinam;Sabi;;;;
;1056;1;204;15;Jaluk;Araby;Maghashar;Tambukta;tevari;ormazd;;;2;Jaluk (B);Ikala;Uwaiq;Parasel;Bade;Minan;Baha;;;;
;1012;43;72;93;Rafhiya;Araby;Maghashar;Tambukta;tevari;ormazd;;;2;Rafhiya (C);Zanjan;Anur;Haybu;Qatab;Kermal;Ahshak;;;;
;1013;85;75;221;Tubah;Araby;Maghashar;Tambukta;tevari;ormazd;;;1;Tubah (B);Sutun;Hadna;Udhaiq;Faha;Bode;Rameshk;;;;
;989;43;24;98;El-Fasan;Araby;Maghashar;Al-Sahra;tevari;ormazd;;;2;El Fasan (B);Sale (C);Minourd;Babad;Mahoy;Kashmeshk;Tazakkar;;;;
;1014;127;78;94;Asif;Araby;Maghashar;Al-Sahra;ramaccan;ormazd;;;2;Asif (B);Al-Benal (C);Ahshan;Sadri;Maha;Haimi;Ahar;;;;
